id,appid,genre
6881,387010,"Action, Adventure, RPG"
6882,387060,"Action, Adventure, Indie"
6883,387070,"Action, Adventure, Indie, Simulation"
6884,387090,"Adventure, Indie, RPG, Simulation, Strategy"
6885,387100,Indie
6886,387110,"Action, Casual, Indie"
6887,387130,"Action, Indie, Early Access"
6888,387240,"Action, Indie, RPG, Strategy"
6889,387270,"Casual, Indie, Strategy"
6890,387280,"Action, Adventure, Indie, RPG"
6891,387290,Action
6892,387340,"Action, RPG"
6893,387370,"Indie, Simulation, Strategy"
6894,387400,"Action, Indie, Strategy"
6895,387430,"Indie, Simulation, Strategy"
6896,387450,"Free to Play, Strategy"
6897,387770,Software Training
6898,387780,Software Training
6899,387820,"Action, Adventure, Casual, Free to Play, Indie, Early Access"
6900,387840,"Adventure, Casual, Indie"
6901,387850,Adventure
6902,387860,"Adventure, Free to Play, Indie, RPG"
6903,387870,"Action, Casual, Indie, Strategy"
6904,387880,"Action, Adventure, Indie"
6905,387890,"Casual, Indie"
6906,387930,Indie
6907,387970,"Action, Free to Play, Indie"
6908,387990,"Action, Adventure, Indie, Simulation, Early Access"
6909,388010,"Casual, Indie, Strategy"
6910,388050,"Casual, Indie"
6911,388060,"Indie, Strategy"
6912,388080,Utilities
6913,388090,"Action, Indie, Strategy"
6914,388120,"Adventure, Casual"
6915,388140,"Simulation, Strategy"
6916,388160,"Casual, Indie"
6917,388210,Adventure
6918,388260,"Action, Indie, Sports"
6919,388270,"Casual, Simulation, Sports, Strategy"
6920,388280,"Photo Editing, Software Training, Utilities"
6921,388300,"Adventure, Indie"
6922,388320,"Adventure, Indie"
6923,388340,Indie
6924,388360,"Casual, Indie, Simulation"
6925,388370,"Action, Free to Play, Indie, Massively Multiplayer, Strategy"
6926,388390,"Casual, Indie, Sports, Strategy"
6927,388410,"Action, Adventure, RPG"
6928,388420,Indie
6929,388430,"Action, Indie"
6930,388440,"Indie, RPG, Strategy"
6931,388450,Casual
6932,388490,"Adventure, Free to Play"
6933,388500,"Action, Casual, Indie"
6934,388540,"Casual, Indie"
6935,388550,"Action, Casual, Indie, Strategy"
6936,388600,"Design & Illustration, Education, Utilities"
6937,388620,"Adventure, Indie, Strategy"
6938,388660,"Indie, Simulation, Strategy"
6939,388680,"Adventure, Indie"
6940,388720,"Action, Indie, Racing"
6941,388730,"Adventure, Indie"
6942,388750,Action
6943,388800,"Action, Indie"
6944,388830,"Casual, Indie, Early Access"
6945,388840,"Action, Adventure, Casual, Indie, Simulation, Strategy"
6946,388880,"Adventure, Indie"
6947,388900,"Indie, Strategy"
6948,388910,"Action, Indie, Strategy, Early Access"
6949,388960,"Adventure, Indie, RPG"
6950,388970,"Action, Indie"
6951,388980,Animation & Modeling
6952,389010,"Action, Indie"
6953,389040,"Action, Indie, Massively Multiplayer, RPG, Early Access"
6954,389050,"Action, Indie, Early Access"
6955,389120,"Casual, Indie, Strategy"
6956,389140,"Action, Casual, Indie, Racing, Sports"
6957,389160,"Action, Adventure, Casual, Indie, Strategy"
6958,389170,"Adventure, Casual, Indie"
6959,389190,"Action, Adventure, Casual, Indie"
6960,389220,"Action, Casual, Indie, Simulation"
6961,389230,"Casual, Indie, Sports, Strategy"
6962,389250,"Adventure, RPG"
6963,389260,"Adventure, Indie, Early Access"
6964,389270,"Adventure, Indie"
6965,389310,"Action, Adventure, Indie"
6966,389330,Casual
6967,389400,Casual
6968,389430,"Action, Adventure, Free to Play, Massively Multiplayer, RPG"
6969,389460,"Action, Casual, Indie, Simulation"
6970,389470,Adventure
6971,389510,"Action, Casual, Indie, Racing, Simulation, Sports"
6972,389530,"Action, Free to Play, Indie, Massively Multiplayer, Strategy, Early Access"
6973,389570,"Free to Play, Simulation"
6974,389650,"Action, Adventure, Indie"
6975,389670,"Action, Indie, Racing, Simulation, Sports"
6976,389680,"Simulation, Strategy"
6977,389690,"Simulation, Strategy"
6978,389700,"Gore, Adventure, Indie"
6979,389730,"Action, Sports"
6980,389740,Adventure
6981,389800,"Action, Adventure, Indie, Massively Multiplayer, RPG, Sports, Early Access"
6982,389810,"Action, Indie, RPG"
6983,389840,"Action, Indie, Racing, Simulation"
6984,389850,"Adventure, RPG"
6985,389870,"Adventure, RPG, Strategy"
6986,389900,"Action, Strategy"
6987,389940,Strategy
6988,389970,"Adventure, Casual"
6989,389980,"Utilities, Early Access"
6990,390030,"Action, Indie"
6991,390040,"Adventure, Indie"
6992,390090,"Free to Play, Massively Multiplayer, Sports"
6993,390100,"Free to Play, Massively Multiplayer, RPG"
6994,390200,"Adventure, Casual"
6995,390210,"Action, Adventure, Indie"
6996,390220,"Indie, Simulation"
6997,390290,"Adventure, Indie"
6998,390310,"RPG, Simulation, Strategy"
6999,390330,"Action, Adventure, Casual, Indie"
7000,390340,Action
7001,390460,"Action, Casual, Indie"
7002,390500,
7003,390510,"Indie, Strategy"
7004,390520,"Action, Adventure, Indie"
7005,390540,"Free to Play, Massively Multiplayer, Early Access"
7006,390560,"Action, Indie, Early Access"
7007,390570,"Casual, Indie"
7008,390610,"Action, Indie"
7009,390620,"Adventure, Casual, Indie"
7010,390660,"Action, Indie"
7011,390670,"Free to Play, Massively Multiplayer, Simulation"
7012,390680,"Action, Indie"
7013,390710,"Action, Indie"
7014,390720,"Action, Indie"
7015,390730,"Action, Indie"
7016,390870,Action
7017,390880,"Casual, Indie, RPG, Strategy"
7018,390890,"Action, Adventure, Indie"
7019,390910,"Action, Casual, Indie"
7020,390920,"Indie, Strategy"
7021,390930,"Action, Indie"
7022,390940,"Adventure, Casual, Indie, Simulation, Strategy"
7023,390970,"Adventure, Casual"
7024,391000,"Adventure, Casual, Indie, Simulation, Strategy"
7025,391030,RPG
7026,391040,"Racing, Simulation, Sports"
7027,391050,Utilities
7028,391070,"Action, Casual, Indie"
7029,391100,"Action, Adventure, Indie"
7030,391120,Adventure
7031,391130,"Action, Indie"
7032,391140,"Action, Indie"
7033,391160,"Action, Casual, Indie"
7034,391170,"Action, Indie"
7035,391180,"Action, Adventure, Indie"
7036,391190,"Indie, Early Access"
7037,391210,"Action, Indie"
7038,391220,"Action, Adventure"
7039,391240,"Casual, Indie, Massively Multiplayer, Strategy"
7040,391250,"Action, Indie, Strategy"
7041,391260,"Action, Adventure, Indie, RPG"
7042,391270,"Adventure, Free to Play, Indie"
7043,391280,"Adventure, Indie, RPG, Simulation, Strategy"
7044,391290,"Action, Indie, Racing, Early Access"
7045,391300,"Action, Adventure, Indie, Simulation"
7046,391310,"Action, Adventure, Casual, Indie, Simulation"
7047,391340,"Adventure, Casual, Indie"
7048,391380,"Action, Adventure, Casual, Indie, RPG"
7049,391390,"Action, Adventure, Indie"
7050,391400,"Indie, RPG, Strategy, Early Access"
7051,391410,"Action, Casual, Indie, Strategy"
7052,391420,"Adventure, Casual, Indie"
7053,391440,"Casual, Indie, Simulation, Strategy"
7054,391460,"Action, Free to Play, Early Access"
7055,391480,"Casual, Indie, Early Access"
7056,391490,"Adventure, Casual, Indie, RPG, Strategy"
7057,391510,Adventure
7058,391520,"Indie, Simulation, Early Access"
7059,391530,"Action, Early Access"
7060,391540,"Indie, RPG"
7061,391550,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access"
7062,391560,"Action, Adventure, Casual, Indie"
7063,391580,"Casual, Indie, Simulation, Sports, Strategy"
7064,391590,Adventure
7065,391600,"Action, Adventure, Indie"
7066,391630,Action
7067,391640,"Casual, Indie, Simulation"
7068,391650,"Action, Adventure, Indie"
7069,391660,"Adventure, Indie, RPG"
7070,391720,"Adventure, Indie"
7071,391730,"Action, Adventure, Indie, RPG"
7072,391740,"Action, Adventure, Indie"
7073,391780,"Action, Casual, Free to Play, Indie"
7074,391820,"Free to Play, Indie, Simulation"
7075,391910,"Action, Adventure, Indie"
7076,391920,
7077,391960,"Action, Adventure, Indie"
7078,392000,"Action, Racing"
7079,392020,"Action, Casual, Indie"
7080,392030,"Action, Indie"
7081,392040,"Action, Adventure, Massively Multiplayer, Early Access"
7082,392070,"Indie, Sports"
7083,392080,"Indie, RPG, Simulation, Early Access"
7084,392100,"Action, Casual, Indie, RPG"
7085,392110,Strategy
7086,392120,"Action, Indie"
7087,392150,"Indie, Racing, Sports"
7088,392160,"Action, Simulation"
7089,392190,"Indie, Sports"
7090,392230,Utilities
7091,392260,"Indie, RPG"
7092,392280,"Adventure, Indie"
7093,392290,"Action, Casual, Indie, Early Access"
7094,392330,"Indie, Simulation, Strategy"
7095,392370,"Adventure, Casual, Indie"
7096,392410,"Action, Adventure, Indie"
7097,392450,"Adventure, Free to Play, Indie"
7098,392470,Strategy
7099,392580,"Action, Indie, RPG, Strategy"
7100,392600,Indie
7101,392610,Indie
7102,392620,"Indie, RPG, Strategy"
7103,392680,"Action, Indie"
7104,392690,"Adventure, Indie, Strategy, Early Access"
7105,392720,"Action, Indie"
7106,392730,"Adventure, Indie"
7107,392780,"Casual, Indie"
7108,392820,"Adventure, Indie"
7109,392890,"Racing, Simulation"
7110,392920,"Adventure, Casual, Indie, RPG"
7111,392930,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
7112,392940,"Adventure, Casual, Indie, RPG, Strategy"
7113,392950,"Adventure, Casual, Free to Play"
7114,392970,"Adventure, Casual"
7115,393080,Action
7116,393150,"Adventure, Casual"
7117,393170,"Action, Indie, Strategy, Early Access"
7118,393190,"Adventure, Casual, Indie"
7119,393200,"Action, Casual, Indie, Simulation, Strategy"
7120,393220,"Action, Adventure, Indie"
7121,393230,"Adventure, Casual, Indie"
7122,393240,"Action, Indie"
7123,393290,Racing
7124,393320,Education
7125,393330,"Education, Software Training"
7126,393340,Software Training
7127,393350,"Casual, Indie, Simulation"
7128,393380,"Action, Indie, Strategy, Early Access"
7129,393390,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access"
7130,393410,"Action, Free to Play, Indie, Massively Multiplayer, Sports"
7131,393420,"Action, Adventure, Simulation, Early Access"
7132,393430,"Indie, Simulation, Sports"
7133,393460,"Action, Indie, Sports"
7134,393520,"Action, Adventure, Indie"
7135,393530,"Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy"
7136,393540,"Racing, Sports"
7137,393550,"Adventure, Casual, Indie"
7138,393600,"Action, Adventure, Indie"
7139,393610,"Action, Indie"
7140,393660,"Action, Casual, Indie, Strategy"
7141,393750,"Adventure, Indie"
7142,393770,"Action, Adventure"
7143,393790,"Action, Casual, Free to Play, Indie, Early Access"
7144,393820,"Action, Adventure, Indie, Early Access"
7145,393860,"Casual, Indie, Sports"
7146,393920,"Indie, Simulation"
7147,393930,"Action, Casual, Free to Play, Indie, RPG, Sports, Early Access"
7148,393950,"Action, Indie"
7149,393980,Casual
7150,394010,"Action, Indie, RPG, Simulation, Early Access"
7151,394030,"Action, Indie"
7152,394120,"Casual, Free to Play, Massively Multiplayer"
7153,394130,"Casual, Indie"
7154,394140,"Action, Casual, Indie"
7155,394160,Action
7156,394220,"Action, Indie"
7157,394230,Action
7158,394260,"Action, Casual, Indie"
7159,394270,Casual
7160,394280,"Adventure, Casual"
7161,394290,"Action, Casual, Indie, Sports"
7162,394310,"Indie, RPG, Strategy"
7163,394360,"Simulation, Strategy"
7164,394380,"Action, Casual, Free to Play, Indie, Massively Multiplayer"
7165,394390,"Action, Indie"
7166,394430,"Action, Indie"
7167,394450,"Action, Adventure, RPG, Strategy"
7168,394480,Casual
7169,394490,"Casual, Indie, Simulation, Early Access"
7170,394510,Action
7171,394540,"Action, Adventure, Indie"
7172,394550,"Action, Indie"
7173,394600,"Action, Indie"
7174,394680,"Adventure, Casual"
7175,394690,"Action, Adventure, Casual, Indie, Massively Multiplayer, Early Access"
7176,394700,"Adventure, Casual, Indie"
7177,394720,"Adventure, Indie, RPG"
7178,394760,"Action, Indie, RPG"
7179,394770,Indie
7180,394840,"Adventure, Indie, RPG, Simulation"
7181,394850,"Action, Indie"
7182,394870,"Violent, Action, Indie"
7183,394950,"Action, Adventure, Indie"
7184,394960,"Action, Adventure, Early Access"
7185,394970,"Action, Indie"
7186,394990,"Action, Indie"
7187,395100,"Action, Adventure, Indie"
7188,395140,"Action, Indie"
7189,395150,"Action, Adventure, Indie, Strategy, Early Access"
7190,395160,"Adventure, Indie"
7191,395170,"Adventure, Casual, Indie"
7192,395190,Strategy
7193,395200,"Action, Adventure, Indie"
7194,395250,"Adventure, Indie"
7195,395270,"Adventure, Indie"
7196,395300,"Action, Indie"
7197,395350,"Adventure, Indie, Strategy"
7198,395380,"Action, Adventure, Casual, Indie"
7199,395400,"Adventure, Casual, Indie, RPG"
7200,395420,"Adventure, Indie, RPG"
7201,395470,"Action, Indie"
7202,395480,"Action, Adventure, Casual, Indie, Early Access"
7203,395500,"Action, Adventure, Indie"
7204,395520,"Adventure, Casual, Free to Play, Indie"
7205,395550,"Action, Adventure, Indie"
7206,395560,Adventure
7207,395570,"Action, Adventure, Indie"
7208,395580,Casual
7209,395600,"Indie, Simulation, Strategy"
7210,395620,"Action, Adventure, Indie, RPG"
7211,395640,Racing
7212,395760,"Design & Illustration, Utilities"
7213,395850,"Action, Adventure, Indie, Simulation"
7214,395860,"Adventure, Casual, Indie"
7215,395880,"Casual, Indie, Simulation"
7216,395890,Casual
7217,395900,Casual
7218,395910,Adventure
7219,395920,"Adventure, Casual, Indie"
7220,395930,"Casual, Indie, Simulation, Strategy"
7221,395940,"Action, Indie, Massively Multiplayer, Early Access"
7222,395960,RPG
7223,396010,"Action, Indie"
7224,396030,"Free to Play, Indie, Racing, Strategy"
7225,396060,"Casual, Indie"
7226,396090,"Indie, Simulation, Strategy"
7227,396160,
7228,396230,"Indie, RPG"
7229,396260,"Action, Indie, Simulation"
7230,396280,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, Strategy"
7231,396310,Indie
7232,396320,Strategy
7233,396350,"Action, Indie"
7234,396360,"Indie, Sports, Strategy"
7235,396420,
7236,396480,"Action, Indie, Simulation, Strategy"
7237,396530,"Adventure, Indie"
7238,396560,"Violent, Action"
7239,396590,"Action, Indie"
7240,396610,"Action, Indie"
7241,396640,"Action, Adventure, Indie, RPG"
7242,396650,"Action, Adventure, Indie, RPG, Simulation, Sports"
7243,396660,"Adventure, Indie, RPG, Strategy"
7244,396680,"Indie, RPG, Simulation"
7245,396700,"Action, Casual, Indie, Sports, Early Access"
7246,396710,"Action, Adventure, Indie, RPG"
7247,396730,"Adventure, Casual, Indie"
7248,396740,
7249,396750,"Action, Indie"
7250,396790,"Casual, Indie"
7251,396800,"Casual, Indie, Strategy"
7252,396820,Action
7253,396850,"Adventure, Casual"
7254,396860,"Casual, Indie"
7255,396870,"Adventure, Indie"
7256,396890,"Indie, Simulation"
7257,396900,"Action, Indie, Racing"
7258,396930,"Action, Adventure, Indie, Strategy"
7259,397020,"Action, Casual, Indie, Early Access"
7260,397040,"Action, Free to Play, Massively Multiplayer, RPG"
7261,397060,"Adventure, Indie, Massively Multiplayer, RPG, Strategy"
7262,397090,"Adventure, Casual, Indie, RPG"
7263,397100,"Free to Play, Indie, Simulation, Early Access"
7264,397150,"Adventure, Indie, RPG, Early Access"
7265,397160,"Indie, RPG, Strategy"
7266,397180,"Simulation, Strategy"
7267,397190,Strategy
7268,397200,"Action, Casual, Indie"
7269,397210,Casual
7270,397240,"Action, Adventure, Indie"
7271,397270,Adventure
7272,397310,"Action, Indie, RPG"
7273,397320,"Action, Strategy"
7274,397330,"Action, Adventure, RPG"
7275,397340,"Indie, Simulation"
7276,397350,"RPG, Strategy"
7277,397360,"Action, Indie, RPG, Early Access"
7278,397390,"Indie, Strategy"
7279,397400,"Casual, Free to Play, Indie, Strategy"
7280,397420,Casual
7281,397430,"Adventure, Casual"
7282,397440,"Adventure, Casual"
7283,397460,"Casual, Indie, Strategy"
7284,397500,"Action, Adventure, Indie, RPG"
7285,397570,"Action, Indie"
7286,397580,"Action, Indie"
7287,397600,"Action, Indie"
7288,397640,Racing
7289,397660,"Nudity, Violent, Gore, Action, Adventure, Indie"
7290,397670,"Casual, Indie"
7291,397690,"Action, Indie"
7292,397700,"Action, Adventure, Indie"
7293,397720,Simulation
7294,397730,"Violent, Gore, Action, Adventure, Indie, Early Access"
7295,397740,"Indie, RPG"
7296,397750,"Casual, Indie, Early Access"
7297,397760,"Strategy, Early Access"
7298,397770,Casual
7299,397780,"Indie, RPG"
7300,397800,"Casual, Indie"
7301,397810,"Action, Adventure, Casual, Indie, Strategy"
7302,397820,Casual
7303,397830,"Adventure, Indie, RPG, Early Access"
7304,397840,"Casual, Indie"
7305,397850,"Adventure, Indie, Simulation, Early Access"
7306,397860,"Action, Indie"
7307,397870,"Indie, Strategy"
7308,397900,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
7309,397940,"Adventure, Casual, Indie, Simulation"
7310,397950,"Action, Indie"
7311,397960,"Adventure, Casual"
7312,397970,"Adventure, Casual"
7313,397980,"Action, Indie"
7314,397990,"Action, Indie"
7315,398000,"Action, Adventure, RPG"
7316,398020,"Action, Adventure, Indie, Simulation"
7317,398030,"Action, Adventure, Indie"
7318,398070,"Action, Indie"
7319,398100,"Casual, Indie"
7320,398110,"Casual, Indie, Simulation, Strategy"
7321,398120,"Violent, Gore, Action, Indie, RPG, Simulation, Early Access"
7322,398140,"Violent, Gore, Adventure, Indie, RPG"
7323,398150,"Action, Adventure, Indie, RPG"
7324,398160,"Action, Indie"
7325,398170,"Indie, Simulation"
7326,398180,"Action, Casual, Indie"
7327,398210,"Adventure, Indie"
7328,398240,"Audio Production, Education"
7329,398250,"Action, Adventure, Indie, Early Access"
7330,398260,"Action, Indie, Simulation"
7331,398450,"Adventure, Free to Play"
7332,398460,"Adventure, Casual, Indie"
7333,398480,"Casual, Indie"
7334,398530,"Casual, Indie"
7335,398620,"Adventure, Casual"
7336,398640,"Simulation, Sports, Strategy"
7337,398670,"Action, Indie, Strategy"
7338,398680,"Casual, Indie"
7339,398710,"Action, Casual, Indie"
7340,398810,"Design & Illustration, Photo Editing"
7341,398830,"Action, Adventure, Casual, Indie, Racing"
7342,398840,"Action, Free to Play, Simulation, Strategy"
7343,398850,"Action, Adventure, Indie"
7344,398890,"Casual, Indie, Simulation, Early Access"
7345,398900,"Action, Casual, Indie"
7346,398920,"Casual, Indie"
7347,398930,"Action, Adventure, Indie"
7348,398940,"Action, Indie"
7349,398960,"Adventure, Casual, Indie, RPG"
7350,398970,"Adventure, Indie, Massively Multiplayer, RPG, Strategy"
7351,398980,Indie
7352,399000,"Action, Indie"
7353,399040,"Casual, Indie"
7354,399070,"Action, Adventure, Indie"
7355,399090,"Action, Adventure, Casual, Indie, RPG"
7356,399100,"Action, Indie"
7357,399120,Action
